日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
105/03/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,135.0,94.6,76.5,98.9,462
105/03/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,130.0,94.6,78.2,98.3,889
105/03/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,130.0,102.0,78.4,101.6,1155
105/03/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,125.0,101.0,85.9,102.2,468
105/03/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,115.0,96.0,70.0,94.1,536
105/03/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,120.0,97.0,75.0,96.7,907
105/03/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,131.0,109.0,80.5,107.6,863
105/03/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,137.0,112.0,86.3,111.7,817
105/03/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,140.0,102.0,82.0,101.0,278
105/03/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,136.0,110.0,79.0,109.3,460
105/03/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,145.0,123.0,110.0,124.0,232
105/03/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,170.0,147.0,115.0,146.0,299
105/03/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,174.0,151.0,124.0,150.0,285
105/03/31,514 溪湖鎮,FL6 豌豆 甜豌豆 ,170.0,132.0,96.0,132.0,467
105/04/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,185.0,166.0,150.0,166.4,128
105/04/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,189.0,168.0,128.0,164.1,444
105/04/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,167.0,133.0,98.0,132.5,553
105/04/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,170.0,136.0,111.0,137.7,222
105/04/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,150.0,137.0,98.0,132.0,236
105/04/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,155.0,125.0,98.0,123.6,436
105/04/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,145.0,101.0,83.0,106.0,778
105/04/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,120.0,96.0,68.8,95.4,385
105/04/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,110.0,93.0,75.0,92.8,406
105/04/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,110.0,94.0,74.0,93.7,156
105/04/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,117.0,102.0,85.0,101.9,72
105/04/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,106.0,96.0,72.7,93.2,193
105/04/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,105.0,91.0,74.0,90.7,200
105/04/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,98.0,74.3,70.0,78.1,247
105/04/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,104.0,88.7,61.2,86.2,137
105/04/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,78.1,60.0,78.6,190
105/04/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,83.0,63.0,55.2,65.4,105
105/04/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,50.0,50.0,50.0,50.0,50
105/04/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,98.0,92.0,79.0,91.2,87
105/04/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,92.0,90.0,92.2,46
105/04/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.0,71.7,60.0,71.0,20
105/11/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,170.0,170.0,170.0,170.0,6
105/11/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,170.0,170.0,170.0,170.0,6
105/11/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,180.0,180.0,180.0,180.0,4
105/11/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,180.0,178.0,175.0,178.0,37
105/11/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,180.0,180.0,180.0,180.0,8
105/11/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,180.0,176.0,164.0,176.0,35
105/11/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,180.0,177.0,168.0,176.0,86
105/11/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,187.0,165.0,150.0,166.0,15
105/11/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,158.0,155.0,158.0,81
105/11/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,142.0,130.0,142.4,168
105/11/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,141.0,134.0,115.0,131.4,154
105/11/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,143.0,135.0,94.0,128.0,231
105/11/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,150.0,138.0,110.0,135.3,146
105/11/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,145.0,130.0,109.0,129.3,402
105/11/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,145.0,129.0,108.0,127.5,266
105/11/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,149.0,130.0,106.0,129.4,160
105/11/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,138.0,121.0,101.0,120.6,211
105/11/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,142.0,129.0,110.0,128.0,316
105/12/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,140.0,128.0,110.0,127.5,230
105/12/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,137.0,128.0,119.0,127.9,321
105/12/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,140.0,122.0,110.0,122.5,423
105/12/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,132.0,118.0,104.0,118.0,550
105/12/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,125.0,116.0,93.6,114.0,336
105/12/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,122.0,106.0,94.0,107.0,732
105/12/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,119.0,106.0,98.1,107.0,672
105/12/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,116.0,108.0,98.0,107.7,807
105/12/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,120.0,108.0,95.0,108.0,813
105/12/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,112.0,104.0,90.0,103.5,926
105/12/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,110.0,100.0,90.0,101.0,748
105/12/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,112.0,102.0,98.0,103.0,430
105/12/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,110.0,98.0,83.9,98.0,1368
105/12/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,102.0,90.0,78.0,90.3,1256
105/12/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,84.0,68.0,84.0,1120
105/12/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,98.0,83.0,70.0,83.3,865
105/12/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,92.0,81.0,70.0,81.6,1202
105/12/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,87.5,76.3,68.1,76.9,1109
105/12/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,86.4,79.4,72.4,79.4,767
105/12/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,82.2,71.6,64.9,72.4,1442
105/12/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.0,65.5,59.0,67.0,1277
105/12/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,65.0,57.0,50.0,57.4,1370
105/12/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,60.8,52.8,45.4,52.9,1582
105/12/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,61.7,53.1,43.9,53.0,1920
105/12/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,61.0,54.0,46.0,53.9,1422
105/12/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,55.0,49.9,43.0,49.7,830
105/12/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,57.0,50.3,42.5,50.2,2236
105/12/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,58.8,49.7,43.7,50.3,1706
105/12/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,58.0,51.7,45.0,51.7,1098
105/12/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,65.0,53.0,44.0,53.0,1518
105/12/31,514 溪湖鎮,FL6 豌豆 甜豌豆 ,65.4,55.7,48.4,56.1,1487
106/01/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,62.3,56.0,49.7,56.0,1189
106/01/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,61.0,53.8,50.0,54.4,956
106/01/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,63.4,54.6,48.4,55.1,2302
106/01/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,59.0,51.8,44.0,51.7,2278
106/01/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,56.3,51.9,43.3,51.1,2058
106/01/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,57.3,49.0,40.1,48.9,2355
106/01/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,54.7,46.3,38.2,46.4,3130
106/01/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,51.4,44.0,38.7,44.4,2967
106/01/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,52.8,43.5,39.2,44.5,1187
106/01/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,52.5,45.9,37.6,45.6,3348
106/01/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,52.6,46.0,39.0,49.0,3115
106/01/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,51.8,45.6,38.9,45.5,2987
106/01/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,51.5,47.3,39.0,46.5,2669
106/01/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,58.0,50.0,41.6,49.9,2410
106/01/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,61.3,52.0,44.6,52.3,2172
106/01/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,65.0,55.2,44.4,54.8,2108
106/01/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,76.0,62.4,51.9,62.8,3708
106/01/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,85.0,72.0,58.0,72.0,3501
106/01/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,95.0,81.0,65.0,81.2,2745
106/01/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,88.6,67.0,86.5,3048
106/01/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,105.0,88.7,70.0,88.6,4298
106/01/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,101.0,85.7,69.0,85.4,3110
106/01/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,93.0,77.0,60.0,76.8,2883
106/01/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.0,77.1,64.7,77.2,4098
106/01/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,105.0,86.0,67.0,86.0,4015
106/01/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,103.0,90.0,65.0,89.0,4825
106/01/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,98.0,84.3,69.3,83.9,2560
106/01/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,67.0,54.0,45.0,54.1,2257
106/01/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,54.0,44.4,33.9,44.3,1262
106/01/31,514 溪湖鎮,FL6 豌豆 甜豌豆 ,46.0,40.7,34.0,40.5,4551
106/02/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,48.0,42.7,36.3,42.4,2867
106/02/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,48.0,41.0,33.0,41.0,4577
106/02/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,50.0,43.6,38.8,43.9,2392
106/02/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,48.0,41.3,34.9,41.2,3272
106/02/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,46.0,38.9,33.2,39.2,3103
106/02/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,48.3,40.3,31.8,40.2,1996
106/02/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,49.0,41.1,34.5,41.3,2938
106/02/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,50.0,41.5,34.4,41.8,3016
106/02/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,50.0,42.5,36.6,42.7,2327
106/02/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,54.0,44.0,36.0,43.9,2856
106/02/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,55.0,44.0,37.0,43.9,2412
106/02/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,50.0,42.0,33.0,42.0,1822
106/02/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,51.2,43.7,38.7,44.2,1145
106/02/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,51.8,43.9,39.3,44.6,2205
106/02/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,59.0,49.7,37.8,49.2,1730
106/02/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,61.0,50.7,42.2,51.1,1772
106/02/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,60.0,48.3,39.6,48.3,2580
106/02/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,58.0,48.0,36.0,48.0,1986
106/02/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,60.0,49.0,41.0,49.5,1756
106/02/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,56.1,49.8,43.3,49.8,1587
106/02/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,60.0,50.0,40.0,49.7,2144
106/02/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,60.0,47.0,39.2,47.8,2247
106/02/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,54.4,45.1,39.2,45.8,2578
106/02/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,52.0,44.0,34.9,43.8,2866
106/02/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,55.0,45.0,36.0,45.0,2536
106/02/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,60.0,48.0,38.0,48.3,1827
106/02/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,64.0,53.4,42.2,53.1,598
106/02/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,60.2,53.2,44.6,52.9,2281
106/03/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,67.0,54.0,44.0,54.3,1673
106/03/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,68.0,57.0,46.0,57.3,1065
106/03/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,71.0,58.0,49.3,58.3,893
106/03/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,71.0,60.0,49.0,60.1,1364
106/03/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,72.0,59.0,51.0,59.8,970
106/03/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,73.0,63.3,50.0,62.6,878
106/03/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,77.0,61.0,50.0,61.9,1267
106/03/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,70.0,57.0,49.0,58.0,1348
106/03/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,71.0,58.7,50.2,59.5,795
106/03/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,71.0,60.0,50.0,60.2,1304
106/03/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.0,67.7,51.8,66.7,794
106/03/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,70.0,61.5,52.5,61.5,599
106/03/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,72.0,63.0,50.0,62.1,1494
106/03/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,75.0,63.0,50.0,62.9,1166
106/03/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,78.0,63.4,57.9,65.1,868
106/03/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,74.0,64.0,53.4,63.9,585
106/03/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,77.0,63.4,51.8,63.6,789
106/03/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,76.0,63.0,53.0,63.0,810
106/03/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,75.0,66.8,56.8,66.4,643
106/03/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,77.0,67.0,52.0,66.6,708
106/03/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,71.0,58.0,48.6,58.6,1805
106/03/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,77.0,65.0,56.0,65.0,787
106/03/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,71.0,61.0,51.7,61.1,854
106/03/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,75.0,60.0,49.6,60.7,807
106/03/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,74.0,61.0,46.9,60.7,798
106/03/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,70.0,62.5,50.0,61.5,146
106/03/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,78.0,67.0,50.0,66.0,486
106/03/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,74.0,60.0,50.0,60.6,799
106/03/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,81.0,72.6,58.6,71.4,302
106/03/31,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.0,74.6,64.6,74.7,399
106/04/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,94.0,69.0,61.8,72.4,848
106/04/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,97.0,80.0,66.0,80.5,379
106/04/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,96.0,69.0,63.8,73.2,809
106/04/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,90.0,76.0,90.0,398
106/04/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,110.0,92.0,85.0,94.0,81
106/04/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,102.0,80.5,72.6,83.2,430
106/04/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,104.0,82.0,80.0,85.9,344
106/04/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,85.0,72.0,85.0,257
106/04/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,84.0,73.0,60.0,73.0,169
106/04/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.0,70.0,49.0,67.5,485
